# mapping_set_id: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology/mappings/TCM-SO-ICD11.sssom.tsv
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_provider: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology
# mapping_date: 2026-09-17
# creator_id: https://github.com/Pinellia7ternata
# mapping_tool: manual expert curation after lexical/semantic pre-screening
# object_source: ICD-11 for Mortality and Morbidity Statistics (MMS)
# comment_type
# comment: Subject classes are TCM Symptom Ontology (TCM-SO, release v4.10) symptom classes; predicate and object identify the cross-terminology alignment.
# curie_map:
#   TCM-SO: http://OntoTCM.org.cn/ontologies/tcm_v38/f#
#   HP: http://purl.obolibrary.org/obo/HP_
#   SNOMEDCT: http://snomed.info/id/
#   ICD11: https://icd.who.int/browse11/l-m/en#
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	curation_status
TCM-SO:sx_腹内包块	intra-abdominal mass	skos:closeMatch	ICD11:DD50.21	Secondary intra-abdominal hernia	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤血瘀	Skin blood stasis	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤血瘀	Skin blood stasis	skos:closeMatch	ICD11:SF55	Liver depression and blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_嗜食生冷	craving for raw and cold food	skos:closeMatch	ICD11:SF7F	Stomach heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_头发卷曲	curly hair	skos:closeMatch	ICD11:ED73.0	Weathered hair	semapv:ManualMappingCuration	
TCM-SO:sx_大便稀	loose stool	skos:closeMatch	ICD11:XE484	Stool	semapv:ManualMappingCuration	
TCM-SO:sx_手肿	hand swelling	skos:closeMatch	ICD11:SK68	Tear sac swelling disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_小便浑浊	turbid urine	skos:closeMatch	ICD11:SB03	Turbid urine disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹搔破出血	rash bleeding after scratching	skos:closeMatch	ICD11:ME66.6Z	Rash, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹搔破出血	rash bleeding after scratching	skos:closeMatch	ICD11:ME66.6Y	Other specified rash	semapv:ManualMappingCuration	
TCM-SO:sx_结节坚硬	Nodule hardness	skos:closeMatch	ICD11:SK6T	Phlyctenular nodule disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:closeMatch	ICD11:5B55.0	Vitamin A deficiency with night blindness	semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:closeMatch	ICD11:9D90.6	Blindness	semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:closeMatch	ICD11:SC70	Night blindness disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_三叉神经痛	Trigeminal neuralgia	skos:exactMatch	ICD11:8B82.0	Trigeminal neuralgia	semapv:ManualMappingCuration	
TCM-SO:sx_三叉神经痛	Trigeminal neuralgia	skos:closeMatch	ICD11:8A82	Trigeminal autonomic cephalalgias	semapv:ManualMappingCuration	
TCM-SO:sx_三叉神经痛	Trigeminal neuralgia	skos:closeMatch	ICD11:NA04.4	Injury of trigeminal nerve	semapv:ManualMappingCuration	
TCM-SO:sx_小腿内侧红丝	red threads on inner lower leg	skos:closeMatch	ICD11:XA5U49	Distal lower leg	semapv:ManualMappingCuration	
TCM-SO:sx_黑睛星鬓	star-like corneal opacities	skos:closeMatch	ICD11:9A77.Z	Corneal scars or opacities, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_脊椎凸出	spinal protrusion	skos:closeMatch	ICD11:XE72S	Material protrusion or extrusion	semapv:ManualMappingCuration	
TCM-SO:sx_呃声高亢	high-pitched hiccup	skos:closeMatch	ICD11:SF7F	Stomach heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_呃声高亢	high-pitched hiccup	skos:closeMatch	ICD11:SE72	Heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_指变黑坏死	black necrotic finger	skos:closeMatch	ICD11:XM08L6	Afghanistan black	semapv:ManualMappingCuration	
TCM-SO:sx_鼻头红	Red tip-of-nose	skos:closeMatch	ICD11:XA3057	Supratip of nose	semapv:ManualMappingCuration	
TCM-SO:sx_鼻头红	Red tip-of-nose	skos:closeMatch	ICD11:XA04T9	Skin of nose	semapv:ManualMappingCuration	
TCM-SO:sx_腹大如鼓	drum-like abdominal distension	skos:closeMatch	ICD11:ME01	Abdominal distension	semapv:ManualMappingCuration	
TCM-SO:sx_腹大如鼓	drum-like abdominal distension	skos:closeMatch	ICD11:SM31	Abdominal distension disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_久不欲食	chronic poor appetite	skos:closeMatch	ICD11:XT8W	Chronic	semapv:ManualMappingCuration	
TCM-SO:sx_呕吐苦水	vomiting of bitter fluid	skos:closeMatch	ICD11:MD90.1	Vomiting	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黑	Slight black tip-of-nose	skos:closeMatch	ICD11:XA04T9	Skin of nose	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黑	Slight black tip-of-nose	skos:closeMatch	ICD11:XA3ZG3	Infratip lobule of nose	semapv:ManualMappingCuration	
TCM-SO:sx_带下腐臭	putrid vaginal discharge	skos:closeMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气低弱	weak belching	skos:closeMatch	ICD11:MD91	Belching	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气低弱	weak belching	skos:closeMatch	ICD11:SF7C	Stomach qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_疮臭如鼠尿	sore smelling like mouse urine	skos:closeMatch	ICD11:XE43Q	Mouse urine proteins	semapv:ManualMappingCuration	
TCM-SO:sx_唇裂	Lip fissure	skos:exactMatch	ICD11:DA00.3	Lip fissure	semapv:ManualMappingCuration	
TCM-SO:sx_甲板萎缩	Nail-plate atrophy	skos:closeMatch	ICD11:EE10.4	Nail atrophy	semapv:ManualMappingCuration	
TCM-SO:sx_易怒	Irritability	skos:exactMatch	ICD11:MB24.C	Irritability	semapv:ManualMappingCuration	
TCM-SO:sx_肛门脱出物黄白	yellow-white anal prolapse	skos:closeMatch	ICD11:DB53	Anal prolapse	semapv:ManualMappingCuration	
TCM-SO:sx_喃喃独语	mumbling soliloquy	skos:closeMatch	ICD11:SE91	Qi stagnation pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤花斑	mottled skin	skos:closeMatch	ICD11:XM6J14	Protectant, skin	semapv:ManualMappingCuration	
TCM-SO:sx_乍寒乍热	sudden alternating chills and fever	skos:closeMatch	ICD11:SD93	Alternating fever and chills disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_乍寒乍热	sudden alternating chills and fever	skos:closeMatch	ICD11:MG21	Chills	semapv:ManualMappingCuration	
TCM-SO:sx_疮面痛觉消失	absent pain sensation of sore surface	skos:closeMatch	ICD11:VV12	Sensation of pain	semapv:ManualMappingCuration	
TCM-SO:sx_疮面痛觉消失	absent pain sensation of sore surface	skos:closeMatch	ICD11:VE20	Sensation of pain [BMDS]	semapv:ManualMappingCuration	
TCM-SO:sx_左侧胸廓隆起	left-sided thoracic bulging	skos:closeMatch	ICD11:XA8A74	Thoracic duct	semapv:ManualMappingCuration	
TCM-SO:sx_左侧胸廓隆起	left-sided thoracic bulging	skos:closeMatch	ICD11:XK8G	Left	semapv:ManualMappingCuration	
TCM-SO:sx_左侧胸廓隆起	left-sided thoracic bulging	skos:closeMatch	ICD11:DD71.1	Left sided ulcerative colitis	semapv:ManualMappingCuration	
TCM-SO:sx_脊柱歪斜	scoliosis (spinal deviation)	skos:exactMatch	ICD11:FA70.1	Scoliosis	semapv:ManualMappingCuration	
TCM-SO:sx_脊柱歪斜	scoliosis (spinal deviation)	skos:closeMatch	ICD11:FC01.5	Post radiation scoliosis	semapv:ManualMappingCuration	
TCM-SO:sx_趺阳脉搏动减弱	weakened pulsation of Fuyang (dorsalis pedis) pulse	skos:closeMatch	ICD11:XD8QN4	Pulse Oximeters, Tabletop	semapv:ManualMappingCuration	
TCM-SO:sx_带下秽浊	turbid and filthy vaginal discharge	skos:closeMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_后头痛	Occiput pain	skos:closeMatch	ICD11:XA33W1	Occiput	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气响亮	loud belching	skos:closeMatch	ICD11:MD91	Belching	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气响亮	loud belching	skos:closeMatch	ICD11:DD90.5	Functional belching disorders	semapv:ManualMappingCuration	
TCM-SO:sx_阳强	persistent erection	skos:closeMatch	ICD11:XT6Z	Persistent	semapv:ManualMappingCuration	
TCM-SO:sx_阳强	persistent erection	skos:closeMatch	ICD11:SB0A	Persistent erection disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤苍白	Pallor	skos:exactMatch	ICD11:ME64.2	Pallor	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤苍白	Pallor	skos:closeMatch	ICD11:MC16	Pallor conjunctiva	semapv:ManualMappingCuration	
TCM-SO:sx_鱼际脉络红赤	Red thenar-eminence vessels and collaterals	skos:closeMatch	ICD11:XA2JN4	Thenar eminence	semapv:ManualMappingCuration	
TCM-SO:sx_鱼际脉络红赤	Red thenar-eminence vessels and collaterals	skos:closeMatch	ICD11:XA57N0	Malar eminence	semapv:ManualMappingCuration	
TCM-SO:sx_臖核结块推之不移	immobile xinghe lump	skos:closeMatch	ICD11:SF5H	Liver and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_臖核结块推之不移	immobile xinghe lump	skos:closeMatch	ICD11:SF64	Heart yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_臖核结块推之不移	immobile xinghe lump	skos:closeMatch	ICD11:SF93	Kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_指纹沉隐	deep hidden finger venules	skos:closeMatch	ICD11:XK16	Deep	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤血疱	blood blisters on the skin	skos:closeMatch	ICD11:SF74	Spleen failing to control the blood pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_视野窄缩	narrowing of visual field	skos:closeMatch	ICD11:QA00.61	Normal Visual Field	semapv:ManualMappingCuration	
TCM-SO:sx_视野窄缩	narrowing of visual field	skos:closeMatch	ICD11:9D41	Impairment of visual field	semapv:ManualMappingCuration	
TCM-SO:sx_头面呈上大下小的倒梯形	head and face in inverted-trapezoid shape (large above, small below)	skos:closeMatch	ICD11:XA9DH2	Trapezoid bone	semapv:ManualMappingCuration	
TCM-SO:sx_窜痛	Shifting pain	skos:closeMatch	ICD11:SE91	Qi stagnation pattern (TM1)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_肿瘤根深	deep-rooted tumor	skos:closeMatch	ICD11:XK16	Deep	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气酸馊	sour belching	skos:closeMatch	ICD11:MD91	Belching	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气酸馊	sour belching	skos:closeMatch	ICD11:DD90.5	Functional belching disorders	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤㿠白	bright pale-white skin	skos:closeMatch	ICD11:XM6AD6	Egg white	semapv:ManualMappingCuration	
TCM-SO:sx_水疱壁薄	thin-walled blisters	skos:closeMatch	ICD11:KC40.0	Congenital sucking blisters	semapv:ManualMappingCuration	
TCM-SO:sx_水疱壁薄	thin-walled blisters	skos:closeMatch	ICD11:EJ40.1	Sunburn with blisters or exudation	semapv:ManualMappingCuration	
TCM-SO:sx_指暗红	Dark red finger	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_指暗红	Dark red finger	skos:closeMatch	ICD11:MC15	Red eye	semapv:ManualMappingCuration	
TCM-SO:sx_关节肿大	Joint enlargement	skos:closeMatch	ICD11:SN08	Prostatic enlargement disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_头发直立	erect hair	skos:closeMatch	ICD11:XA9N28	Beard hair	semapv:ManualMappingCuration	
TCM-SO:sx_头发直立	erect hair	skos:closeMatch	ICD11:ED73.0	Weathered hair	semapv:ManualMappingCuration	
TCM-SO:sx_肩塌	shoulder drooping	skos:closeMatch	ICD11:SF80	Lung qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_肩塌	shoulder drooping	skos:closeMatch	ICD11:SF6K	Heart and lung qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤红点	red dots on the skin	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_目眶痛	orbital pain	skos:closeMatch	ICD11:MC86	Precordial pain	semapv:ManualMappingCuration	
TCM-SO:sx_赘皮柔软	Skin tag/redundant skin softness	skos:closeMatch	ICD11:ME66.2	Excess and redundant skin	semapv:ManualMappingCuration	
TCM-SO:sx_赘皮柔软	Skin tag/redundant skin softness	skos:closeMatch	ICD11:XM6J14	Protectant, skin	semapv:ManualMappingCuration	
TCM-SO:sx_肛门脱出物宽蒂	broad-stalked anal prolapse	skos:closeMatch	ICD11:DB53	Anal prolapse	semapv:ManualMappingCuration	
TCM-SO:sx_指甲脱落	Onycholysis of fingernails	skos:closeMatch	ICD11:EE10.2	Onycholysis	semapv:ManualMappingCuration	
TCM-SO:sx_指甲脱落	Onycholysis of fingernails	skos:closeMatch	ICD11:XA0EH9	Fingernails	semapv:ManualMappingCuration	under_review
TCM-SO:sx_指甲脱落	Onycholysis of fingernails	skos:closeMatch	ICD11:XA96Q7	Crura of antihelix	semapv:ManualMappingCuration	
TCM-SO:sx_尿血鲜红	Bright red hematuria	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_口噤	Trismus	skos:closeMatch	ICD11:SF00	Blood deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_口噤	Trismus	skos:closeMatch	ICD11:SR1T	Blood deficiency pattern (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_尿中夹血块	blood clots in urine	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_指纹浮露	superficial visible finger venules	skos:closeMatch	ICD11:XK7F	Superficial	semapv:ManualMappingCuration	
TCM-SO:sx_结节暗红	Dark red nodule	skos:closeMatch	ICD11:SK6T	Phlyctenular nodule disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_结节暗红	Dark red nodule	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_下肢青脉硬结	indurated blue vessels of lower limb	skos:closeMatch	ICD11:LB9A.0	Amelia of lower limb	semapv:ManualMappingCuration	under_review
TCM-SO:sx_下肢青脉硬结	indurated blue vessels of lower limb	skos:closeMatch	ICD11:1B70.02	Erysipelas of lower limb	semapv:ManualMappingCuration	
TCM-SO:sx_尿细如线	thread-like urinary stream	skos:closeMatch	ICD11:MF50.61	Poor urinary stream	semapv:ManualMappingCuration	
TCM-SO:sx_尿细如线	thread-like urinary stream	skos:closeMatch	ICD11:MF50.62	Splitting of urinary stream	semapv:ManualMappingCuration	
TCM-SO:sx_尿细如线	thread-like urinary stream	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_呃声低沉	low deep hiccup	skos:closeMatch	ICD11:XK16	Deep	semapv:ManualMappingCuration	
TCM-SO:sx_呃声低沉	low deep hiccup	skos:closeMatch	ICD11:QD51	Low income	semapv:ManualMappingCuration	
TCM-SO:sx_黑睛花赘	floral corneal growth	skos:closeMatch	ICD11:9A76	Corneal ulcer	semapv:ManualMappingCuration	
TCM-SO:sx_黑睛花赘	floral corneal growth	skos:closeMatch	ICD11:9A78.0	Corneal neovascularization	semapv:ManualMappingCuration	
TCM-SO:sx_抑郁	Depression	skos:closeMatch	ICD11:SF5E	Gallbladder depression with phlegm harassment pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_大眦角赤脉传睛	red vessels spreading from inner canthus to the eye	skos:closeMatch	ICD11:MC15	Red eye	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端色青	Bluish tip-of-nose	skos:closeMatch	ICD11:XA3057	Supratip of nose	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端色青	Bluish tip-of-nose	skos:closeMatch	ICD11:XA04T9	Skin of nose	semapv:ManualMappingCuration	
TCM-SO:sx_盯耳	cerumen impaction	skos:closeMatch	ICD11:DA0E.4	Food impaction	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹不脱屑	non-scaling rash	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_带下如脓	Vaginal discharge resembling pus	skos:closeMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_喜蜷卧	preferring to curl up in bed	skos:closeMatch	ICD11:SF6M	Heart and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_喜蜷卧	preferring to curl up in bed	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_喜蜷卧	preferring to curl up in bed	skos:closeMatch	ICD11:SF97	Kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_唇现蓝色	bluish lips	skos:closeMatch	ICD11:XM0BB1	Blue velvet	semapv:ManualMappingCuration	
TCM-SO:sx_唇现蓝色	bluish lips	skos:closeMatch	ICD11:XM52J2	Heavenly Blue (morning glory)	semapv:ManualMappingCuration	
TCM-SO:sx_小眦角赤脉传睛	red vessels spreading from outer canthus to the eye	skos:closeMatch	ICD11:MC15	Red eye	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤红斑	Erythematous macule	skos:closeMatch	ICD11:EM0Z	Erythema	semapv:ManualMappingCuration	
TCM-SO:sx_声音嘶哑	Hoarse voice	skos:closeMatch	ICD11:MA82.0	Dysphonia	semapv:ManualMappingCuration	
TCM-SO:sx_太阳穴疼痛	Temple pain	skos:closeMatch	ICD11:XA9T94	Temple	semapv:ManualMappingCuration	
TCM-SO:sx_指甲溃空	eroded hollow nail	skos:closeMatch	ICD11:XA6Q52	Nail	semapv:ManualMappingCuration	
TCM-SO:sx_指甲溃空	eroded hollow nail	skos:closeMatch	ICD11:EE10.4	Nail atrophy	semapv:ManualMappingCuration	
TCM-SO:sx_指甲溃空	eroded hollow nail	skos:closeMatch	ICD11:EE10.3	Nail hypertrophy	semapv:ManualMappingCuration	
TCM-SO:sx_脘部坚满	hard and full epigastrium	skos:closeMatch	ICD11:XA8ZL8	Epigastrium	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹稠密	dense rash	skos:closeMatch	ICD11:SE76	Exterior pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹暗红	Dark red rash	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_骨擦音	bone crepitus	skos:closeMatch	ICD11:XM44A4	Bone meal	semapv:ManualMappingCuration	
TCM-SO:sx_骨擦音	bone crepitus	skos:closeMatch	ICD11:XA7XM2	Trapezium bone	semapv:ManualMappingCuration	
TCM-SO:sx_左前胸痛	left anterior chest pain	skos:closeMatch	ICD11:MD30.1	Other chest pain	semapv:ManualMappingCuration	
TCM-SO:sx_左前胸痛	left anterior chest pain	skos:closeMatch	ICD11:MC86	Precordial pain	semapv:ManualMappingCuration	
TCM-SO:sx_阴囊皮肤暗红	Dark red scrotal skin	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_牙槽骨腐坏	alveolar bone necrosis	skos:closeMatch	ICD11:XA37J7	Alveolar vein	semapv:ManualMappingCuration	
TCM-SO:sx_头仰	head tilted back	skos:closeMatch	ICD11:XA2P90	Back	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤丘疹	Papule	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_小便失禁	Urinary incontinence	skos:closeMatch	ICD11:MF50.23	Functional urinary incontinence	semapv:ManualMappingCuration	
TCM-SO:sx_小便失禁	Urinary incontinence	skos:closeMatch	ICD11:MF50.2Y	Other specified urinary incontinence	semapv:ManualMappingCuration	
TCM-SO:sx_小便失禁	Urinary incontinence	skos:closeMatch	ICD11:MF50.2Z	Urinary incontinence, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_阴户痛	Vulvodynia	skos:exactMatch	ICD11:GA34.02	Vulvodynia	semapv:ManualMappingCuration	
TCM-SO:sx_结节色褐	Brown nodule	skos:closeMatch	ICD11:SK6T	Phlyctenular nodule disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_精索增粗	Spermatic-cord thickening	skos:closeMatch	ICD11:XA5KK7	Spermatic Vein	semapv:ManualMappingCuration	
TCM-SO:sx_斑色晦暗	Dull and dark macule	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_斑色晦暗	Dull and dark macule	skos:closeMatch	ICD11:SF97	Kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_咽痒	Pharyngeal itching	skos:closeMatch	ICD11:XA98C1	Pharyngeal vein	semapv:ManualMappingCuration	
TCM-SO:sx_咽痒	Pharyngeal itching	skos:closeMatch	ICD11:XA5Q86	Pharyngeal nerve	semapv:ManualMappingCuration	under_review
TCM-SO:sx_咽痒	Pharyngeal itching	skos:closeMatch	ICD11:XA9LV7	Pharyngeal plexus	semapv:ManualMappingCuration	under_review
TCM-SO:sx_肿块边界不清	ill-defined mass	skos:closeMatch	ICD11:2D42	Malignant neoplasms of ill-defined sites	semapv:ManualMappingCuration	
TCM-SO:sx_带下色红	Red vaginal discharge	skos:exactMatch	ICD11:MF3A	Vaginal discharge	semapv:ManualMappingCuration	
TCM-SO:sx_带下色红	Red vaginal discharge	skos:closeMatch	ICD11:MC14	Eye discharge	semapv:ManualMappingCuration	
TCM-SO:sx_舌绛	Crimson tongue	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_舌绛	Crimson tongue	skos:closeMatch	ICD11:DA03.1	Geographic tongue	semapv:ManualMappingCuration	
TCM-SO:sx_四肢拘急	Limb joint contracture	skos:closeMatch	ICD11:FA34.3	Contracture of joint	semapv:ManualMappingCuration	
TCM-SO:sx_便血暗红	Dark red bloody stool	skos:closeMatch	ICD11:XE484	Stool	semapv:ManualMappingCuration	
TCM-SO:sx_背热	Back heat	skos:closeMatch	ICD11:XA2P90	Back	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤色赤按之退色	red skin blanching on pressure	skos:closeMatch	ICD11:SF02	Blood heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色黑	Black nail	skos:closeMatch	ICD11:XA6Q52	Nail	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色黑	Black nail	skos:closeMatch	ICD11:XM08L6	Afghanistan black	semapv:ManualMappingCuration	
TCM-SO:sx_前额痛	Forehead pain	skos:closeMatch	ICD11:XA1UW4	Paramedian forehead	semapv:ManualMappingCuration	
TCM-SO:sx_前额痛	Forehead pain	skos:closeMatch	ICD11:XA1Z38	Lateral forehead	semapv:ManualMappingCuration	
TCM-SO:sx_前额痛	Forehead pain	skos:closeMatch	ICD11:XA9SG2	Central forehead	semapv:ManualMappingCuration	
TCM-SO:sx_大便灰白	Grayish-white stool	skos:closeMatch	ICD11:XE484	Stool	semapv:ManualMappingCuration	
TCM-SO:sx_言语赛涩	stuttering sluggish speech	skos:closeMatch	ICD11:MA81	Speech dysfluency	semapv:ManualMappingCuration	
TCM-SO:sx_言语赛涩	stuttering sluggish speech	skos:closeMatch	ICD11:MB23.L	Pressured speech	semapv:ManualMappingCuration	
TCM-SO:sx_言语赛涩	stuttering sluggish speech	skos:closeMatch	ICD11:XC2X	Oriented, normal speech	semapv:ManualMappingCuration	
TCM-SO:sx_耳轮肿起	swollen helix	skos:closeMatch	ICD11:XA9A86	Crus of helix	semapv:ManualMappingCuration	
TCM-SO:sx_耳轮肿起	swollen helix	skos:closeMatch	ICD11:XA7AB8	Spine of helix	semapv:ManualMappingCuration	
TCM-SO:sx_睑弦赤烂	red erosion of the eyelid margin (marginal blepharitis)	skos:closeMatch	ICD11:XA4AX5	Lower eyelid margin	semapv:ManualMappingCuration	
TCM-SO:sx_睑弦赤烂	red erosion of the eyelid margin (marginal blepharitis)	skos:closeMatch	ICD11:XA53T1	Upper eyelid margin	semapv:ManualMappingCuration	
TCM-SO:sx_口腔黏膜斑	Oral mucosa macule	skos:closeMatch	ICD11:XA6NQ7	Oral mucosa	semapv:ManualMappingCuration	
TCM-SO:sx_口腔黏膜斑	Oral mucosa macule	skos:closeMatch	ICD11:XA0PT3	Mucosa	semapv:ManualMappingCuration	
TCM-SO:sx_肿块石硬	stone-hard mass	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_斑秃	Patchy alopecia	skos:closeMatch	ICD11:SN90	Patchy alopecia disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_斑秃	Patchy alopecia	skos:closeMatch	ICD11:ED70.20	Patchy alopecia areata of scalp	semapv:ManualMappingCuration	
TCM-SO:sx_胃脘拘急	Epigastrium cramping and tension	skos:closeMatch	ICD11:XA8ZL8	Epigastrium	semapv:ManualMappingCuration	
TCM-SO:sx_四肢震颤	Tremor	skos:exactMatch	ICD11:8A01	Tremor	semapv:ManualMappingCuration	
TCM-SO:sx_食后困顿	drowsiness after meals	skos:closeMatch	ICD11:SF70	Spleen qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_水疱壁厚	thick-walled blisters	skos:closeMatch	ICD11:SF77	Spleen yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_烧伤脱皮	burn skin peeling	skos:closeMatch	ICD11:ED53	Skin peeling	semapv:ManualMappingCuration	
TCM-SO:sx_烧伤脱皮	burn skin peeling	skos:closeMatch	ICD11:EC20.1	Hereditary skin peeling	semapv:ManualMappingCuration	
TCM-SO:sx_大便无臭	Stool odorless	skos:closeMatch	ICD11:XE484	Stool	semapv:ManualMappingCuration	
TCM-SO:sx_转筋	Muscle cramp	skos:closeMatch	ICD11:NF06.3	Exercise muscle cramp	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹结干痴	dry-crusted rash	skos:closeMatch	ICD11:ME66.6Z	Rash, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹结干痴	dry-crusted rash	skos:closeMatch	ICD11:ME66.6Y	Other specified rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹结干痴	dry-crusted rash	skos:closeMatch	ICD11:ME66.61	Rash generalised	semapv:ManualMappingCuration	
TCM-SO:sx_交替性鼻塞	alternating nasal obstruction	skos:closeMatch	ICD11:SK97	Nasal obstruction disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_交替性鼻塞	alternating nasal obstruction	skos:closeMatch	ICD11:MB53.0	Alternating hemiplegia	semapv:ManualMappingCuration	
